model,split,index,task_name,reask,full_solved,full_replay_solved,first_turn_solved,archived_reason,first_turn_reason
7B,id,1610,cut_fruit_on_board,0,0,0,0,GOAL_UNMET,GOAL_UNMET
7B,id,1611,toast_bread_and_set_plate,0,0,0,0,GOAL_UNMET,GOAL_UNMET
7B,id,1612,clear_table_with_two_robots_and_put_in_cabinet,1,0,0,0,infeasible_assignment,infeasible_assignment
7B,id,1613,cut_fruit_on_board,0,0,0,0,GOAL_UNMET,GOAL_UNMET
7B,id,1614,clear_table_with_two_robots_and_put_in_cabinet,0,0,0,0,OVER_BUDGET,OVER_BUDGET
7B,id,1617,cut_two_fruits_on_board,0,0,0,0,GOAL_UNMET,GOAL_UNMET
7B,id,1618,cut_fruit_on_board,0,0,0,0,GOAL_UNMET,GOAL_UNMET
7B,id,1627,ensure_all_fruits_on_table,0,0,0,0,GOAL_UNMET,GOAL_UNMET
7B,id,1628,cut_two_fruits_on_board,0,0,0,0,GOAL_UNMET,GOAL_UNMET
7B,id,1629,cut_two_fruits_on_board,0,0,0,0,OVER_BUDGET,OVER_BUDGET
7B,id,1630,cut_fruit_on_board,0,0,0,0,GOAL_UNMET,GOAL_UNMET
7B,id,1631,ensure_all_fruits_on_table,0,0,0,0,GOAL_UNMET,GOAL_UNMET
7B,id,1633,clear_table_with_two_robots_and_put_in_cabinet,1,0,0,0,infeasible_assignment,infeasible_assignment
7B,id,1634,dog_push_box_for_two_panda_transport,1,0,0,0,infeasible_assignment,infeasible_assignment
7B,id,1635,cut_two_fruits_on_board,0,0,0,0,OVER_BUDGET,OVER_BUDGET
7B,id,1637,dog_push_box_for_two_panda_transport,0,0,0,0,NO_USABLE_WORK,NO_USABLE_WORK
7B,id,1638,clear_table_with_two_robots_and_put_in_cabinet,1,0,0,0,infeasible_assignment,infeasible_assignment
7B,id,1639,clear_table_with_two_robots_and_put_in_cabinet,0,1,1,1,SOLVED,SOLVED
7B,id,1641,parallel_human_dual_asset_to_plate_or_bowl,0,0,0,0,NO_USABLE_WORK,NO_USABLE_WORK
7B,id,1642,ensure_all_fruits_on_table,0,0,0,0,GOAL_UNMET,GOAL_UNMET
7B,id,1643,cut_two_fruits_on_board,0,0,0,0,GOAL_UNMET,GOAL_UNMET
7B,id,1644,cut_fruit_on_board,0,1,1,1,SOLVED,SOLVED
7B,id,1646,set_plate_and_fork_on_table,0,0,0,0,GOAL_UNMET,GOAL_UNMET
7B,id,1647,cut_two_fruits_on_board,0,0,0,0,GOAL_UNMET,GOAL_UNMET
7B,id,1648,ensure_all_fruits_on_table,0,0,0,0,GOAL_UNMET,GOAL_UNMET
7B,id,1650,cut_fruit_on_board,0,0,0,0,GOAL_UNMET,GOAL_UNMET
7B,id,1651,dog_push_box_for_two_panda_transport,1,0,0,0,infeasible_assignment,infeasible_assignment
7B,id,1654,cut_fruit_on_board,0,0,0,0,GOAL_UNMET,GOAL_UNMET
7B,id,1655,clear_table_with_two_robots_and_put_in_cabinet,0,0,0,0,OVER_BUDGET,OVER_BUDGET
7B,id,1656,toast_bread_and_set_plate,0,0,0,0,GOAL_UNMET,GOAL_UNMET
7B,id,1664,clear_table_with_two_robots_and_put_in_cabinet,1,0,0,0,infeasible_assignment,infeasible_assignment
7B,id,1665,cut_two_fruits_on_board,0,0,0,0,GOAL_UNMET,GOAL_UNMET
7B,id,1666,ensure_all_fruits_on_table,0,0,0,0,GOAL_UNMET,GOAL_UNMET
7B,id,1668,ensure_all_fruits_on_table,0,0,0,0,GOAL_UNMET,GOAL_UNMET
7B,id,1670,set_plate_and_fork_on_table,0,0,0,0,GOAL_UNMET,GOAL_UNMET
7B,id,1671,cut_two_fruits_on_board,0,0,0,0,GOAL_UNMET,GOAL_UNMET
7B,id,1672,parallel_human_dual_asset_to_plate_or_bowl,0,0,0,0,OVER_BUDGET,OVER_BUDGET
7B,id,1674,clear_table_with_two_robots_and_put_in_cabinet,1,0,0,0,infeasible_assignment,infeasible_assignment
7B,id,1675,ensure_all_fruits_on_table,0,0,0,0,GOAL_UNMET,GOAL_UNMET
7B,id,1677,clear_table_with_two_robots_and_put_in_cabinet,0,0,0,0,OVER_BUDGET,OVER_BUDGET
7B,id,1678,cut_fruit_on_board,0,0,0,0,GOAL_UNMET,GOAL_UNMET
7B,id,1679,parallel_human_dual_asset_to_plate_or_bowl,0,1,1,1,SOLVED,SOLVED
7B,id,1680,cut_two_fruits_on_board,0,0,0,0,GOAL_UNMET,GOAL_UNMET
7B,id,1682,ensure_all_fruits_on_table,0,0,0,0,GOAL_UNMET,GOAL_UNMET
7B,id,1684,parallel_human_dual_asset_to_plate_or_bowl,0,0,0,0,NO_USABLE_WORK,NO_USABLE_WORK
7B,id,1685,set_plate_and_fork_on_table,0,0,0,0,GOAL_UNMET,GOAL_UNMET
7B,id,1686,clear_table_with_two_robots_and_put_in_cabinet,0,1,1,1,SOLVED,SOLVED
7B,id,1689,parallel_human_dual_asset_to_plate_or_bowl,0,1,1,1,SOLVED,SOLVED
7B,id,1690,cut_two_fruits_on_board,0,0,0,0,GOAL_UNMET,GOAL_UNMET
7B,id,1693,clear_table_with_two_robots_and_put_in_cabinet,0,0,0,0,OVER_BUDGET,OVER_BUDGET
7B,id,1694,clear_table_with_two_robots_and_put_in_cabinet,1,0,0,0,infeasible_assignment,infeasible_assignment
7B,id,1696,toast_bread_and_set_plate,0,0,0,0,GOAL_UNMET,GOAL_UNMET
7B,id,1697,clear_table_with_two_robots_and_put_in_cabinet,0,0,0,0,OVER_BUDGET,OVER_BUDGET
7B,id,1703,toast_bread_and_set_plate,0,0,0,0,GOAL_UNMET,GOAL_UNMET
7B,id,1704,parallel_human_dual_asset_to_plate_or_bowl,0,0,0,0,NO_USABLE_WORK,NO_USABLE_WORK
7B,id,1706,clear_table_with_two_robots_and_put_in_cabinet,0,0,0,0,OVER_BUDGET,OVER_BUDGET
7B,id,1707,clear_table_with_two_robots_and_put_in_cabinet,0,0,0,0,OVER_BUDGET,OVER_BUDGET
7B,id,1709,toast_bread_and_set_plate,0,0,0,0,GOAL_UNMET,GOAL_UNMET
7B,id,1714,ensure_all_fruits_on_table,0,0,0,0,GOAL_UNMET,GOAL_UNMET
7B,id,1715,cut_two_fruits_on_board,0,0,0,0,GOAL_UNMET,GOAL_UNMET
7B,id,1716,cut_fruit_on_board,0,0,0,0,GOAL_UNMET,GOAL_UNMET
7B,id,1719,toast_bread_and_set_plate,0,0,0,0,GOAL_UNMET,GOAL_UNMET
7B,id,1720,cut_fruit_on_board,0,0,0,0,GOAL_UNMET,GOAL_UNMET
7B,id,1724,cut_two_fruits_on_board,0,0,0,0,GOAL_UNMET,GOAL_UNMET
7B,id,1725,clear_table_with_two_robots_and_put_in_cabinet,1,0,0,0,infeasible_assignment,infeasible_assignment
7B,id,1726,clear_table_with_two_robots_and_put_in_cabinet,0,1,1,1,SOLVED,SOLVED
7B,id,1728,cut_fruit_on_board,0,0,0,0,GOAL_UNMET,GOAL_UNMET
7B,id,1729,ensure_all_fruits_on_table,0,0,0,0,GOAL_UNMET,GOAL_UNMET
7B,id,1730,cut_fruit_on_board,0,0,0,0,GOAL_UNMET,GOAL_UNMET
7B,id,1731,cut_two_fruits_on_board,0,0,0,0,GOAL_UNMET,GOAL_UNMET
7B,id,1732,cut_fruit_on_board,0,1,1,1,SOLVED,SOLVED
7B,id,1734,cut_fruit_on_board,0,1,1,1,SOLVED,SOLVED
7B,id,1735,ensure_all_fruits_on_table,0,0,0,0,GOAL_UNMET,GOAL_UNMET
7B,id,1736,clear_table_with_two_robots_and_put_in_cabinet,0,0,0,0,OVER_BUDGET,OVER_BUDGET
7B,id,1738,toast_bread_and_set_plate,0,0,0,0,GOAL_UNMET,GOAL_UNMET
7B,id,1740,dog_push_box_for_two_panda_transport,1,0,0,0,infeasible_assignment,infeasible_assignment
7B,id,1741,cut_fruit_on_board,0,0,0,0,GOAL_UNMET,GOAL_UNMET
7B,id,1743,cut_fruit_on_board,0,0,0,0,GOAL_UNMET,GOAL_UNMET
7B,id,1744,clear_table_with_two_robots_and_put_in_cabinet,0,0,0,0,OVER_BUDGET,OVER_BUDGET
7B,id,1745,cut_fruit_on_board,0,1,1,1,SOLVED,SOLVED
7B,id,1750,cut_fruit_on_board,0,1,1,1,SOLVED,SOLVED
7B,id,1751,clear_table_with_two_robots_and_put_in_cabinet,1,0,0,0,OVER_BUDGET,infeasible_assignment
7B,id,1753,clear_table_with_two_robots_and_put_in_cabinet,0,0,0,0,OVER_BUDGET,OVER_BUDGET
7B,id,1755,cut_fruit_on_board,0,0,0,0,GOAL_UNMET,GOAL_UNMET
7B,id,1759,cut_fruit_on_board,0,0,0,0,GOAL_UNMET,GOAL_UNMET
7B,id,1762,clear_table_with_two_robots_and_put_in_cabinet,0,0,0,0,NO_USABLE_WORK,NO_USABLE_WORK
7B,id,1763,parallel_human_dual_asset_to_plate_or_bowl,0,1,1,1,SOLVED,SOLVED
7B,id,1764,clear_table_with_two_robots_and_put_in_cabinet,1,0,0,0,infeasible_assignment,infeasible_assignment
7B,id,1766,cut_fruit_on_board,0,0,0,0,GOAL_UNMET,GOAL_UNMET
7B,id,1767,set_plate_and_fork_on_table,0,0,0,0,GOAL_UNMET,GOAL_UNMET
7B,id,1769,cut_fruit_on_board,0,0,0,0,GOAL_UNMET,GOAL_UNMET
7B,id,1770,clear_table_with_two_robots_and_put_in_cabinet,1,0,0,0,infeasible_assignment,infeasible_assignment
7B,id,1771,clear_table_with_two_robots_and_put_in_cabinet,0,0,0,0,OVER_BUDGET,OVER_BUDGET
7B,id,1772,cut_two_fruits_on_board,0,0,0,0,GOAL_UNMET,GOAL_UNMET
7B,id,1778,parallel_human_dual_asset_to_plate_or_bowl,0,0,0,0,OVER_BUDGET,OVER_BUDGET
7B,id,1780,dog_push_box_for_two_panda_transport,0,0,0,0,NO_USABLE_WORK,NO_USABLE_WORK
7B,id,1781,clear_table_with_two_robots_and_put_in_cabinet,0,0,0,0,OVER_BUDGET,OVER_BUDGET
7B,id,1782,toast_bread_and_set_plate,0,0,0,0,GOAL_UNMET,GOAL_UNMET
7B,id,1784,toast_bread_and_set_plate,0,0,0,0,GOAL_UNMET,GOAL_UNMET
7B,id,1785,clear_table_with_two_robots_and_put_in_cabinet,0,1,1,1,SOLVED,SOLVED
7B,id,1786,set_plate_and_fork_on_table,0,0,0,0,GOAL_UNMET,GOAL_UNMET
7B,id,1787,set_plate_and_fork_on_table,0,0,0,0,GOAL_UNMET,GOAL_UNMET
7B,id,1792,cut_fruit_on_board,0,1,1,1,SOLVED,SOLVED
7B,id,1795,clear_table_with_two_robots_and_put_in_cabinet,1,0,0,0,infeasible_assignment,infeasible_assignment
7B,id,1796,cut_two_fruits_on_board,0,0,0,0,OVER_BUDGET,OVER_BUDGET
7B,id,1797,set_plate_and_fork_on_table,0,0,0,0,GOAL_UNMET,GOAL_UNMET
7B,id,1798,clear_table_with_two_robots_and_put_in_cabinet,1,0,0,0,infeasible_assignment,infeasible_assignment
7B,id,1799,cut_fruit_on_board,0,0,0,0,GOAL_UNMET,GOAL_UNMET
7B,heldout,2,dog_push_box_for_two_panda_transport,1,0,0,0,infeasible_assignment,infeasible_assignment
7B,heldout,3,ensure_all_fruits_on_table,0,0,0,0,GOAL_UNMET,GOAL_UNMET
7B,heldout,5,toast_bread_and_set_plate,0,0,0,0,GOAL_UNMET,GOAL_UNMET
7B,heldout,10,cut_fruit_on_board,0,1,1,1,SOLVED,SOLVED
7B,heldout,13,set_plate_and_fork_on_table,0,0,0,0,GOAL_UNMET,GOAL_UNMET
7B,heldout,14,toast_bread_and_set_plate,0,0,0,0,GOAL_UNMET,GOAL_UNMET
7B,heldout,15,clear_table_with_two_robots_and_put_in_cabinet,0,0,0,0,GOAL_UNMET,GOAL_UNMET
7B,heldout,19,cut_fruit_on_board,0,0,0,0,GOAL_UNMET,GOAL_UNMET
7B,heldout,20,ensure_all_fruits_on_table,0,0,0,0,GOAL_UNMET,GOAL_UNMET
7B,heldout,21,toast_bread_and_set_plate,0,0,0,0,GOAL_UNMET,GOAL_UNMET
7B,heldout,24,cut_fruit_on_board,0,0,0,0,GOAL_UNMET,GOAL_UNMET
7B,heldout,26,cut_two_fruits_on_board,0,0,0,0,GOAL_UNMET,GOAL_UNMET
7B,heldout,27,cut_two_fruits_on_board,0,0,0,0,GOAL_UNMET,GOAL_UNMET
7B,heldout,28,cut_fruit_on_board,0,0,0,0,GOAL_UNMET,GOAL_UNMET
7B,heldout,34,toast_bread_and_set_plate,0,0,0,0,GOAL_UNMET,GOAL_UNMET
7B,heldout,37,clear_table_with_two_robots_and_put_in_cabinet,1,0,0,0,infeasible_assignment,infeasible_assignment
7B,heldout,39,cut_two_fruits_on_board,0,0,0,0,GOAL_UNMET,GOAL_UNMET
7B,heldout,40,cut_two_fruits_on_board,0,0,0,0,GOAL_UNMET,GOAL_UNMET
7B,heldout,42,dog_push_box_for_two_panda_transport,1,0,0,0,infeasible_assignment,infeasible_assignment
7B,heldout,43,dog_push_box_for_two_panda_transport,1,0,0,0,infeasible_assignment,infeasible_assignment
7B,heldout,47,cut_two_fruits_on_board,0,0,0,0,OVER_BUDGET,OVER_BUDGET
7B,heldout,48,cut_fruit_on_board,0,1,1,1,SOLVED,SOLVED
7B,heldout,50,clear_table_with_two_robots_and_put_in_cabinet,1,0,0,0,infeasible_assignment,infeasible_assignment
7B,heldout,52,clear_table_with_two_robots_and_put_in_cabinet,1,0,0,0,infeasible_assignment,infeasible_assignment
7B,heldout,53,set_plate_and_fork_on_table,0,0,0,0,NO_USABLE_WORK,NO_USABLE_WORK
7B,heldout,54,toast_bread_and_set_plate,0,0,0,0,GOAL_UNMET,GOAL_UNMET
7B,heldout,55,clear_table_with_two_robots_and_put_in_cabinet,1,0,0,0,infeasible_assignment,infeasible_assignment
7B,heldout,56,set_plate_and_fork_on_table,0,0,0,0,GOAL_UNMET,GOAL_UNMET
7B,heldout,61,clear_table_with_two_robots_and_put_in_cabinet,1,0,0,0,infeasible_assignment,infeasible_assignment
7B,heldout,63,clear_table_with_two_robots_and_put_in_cabinet,1,0,0,0,infeasible_assignment,infeasible_assignment
7B,heldout,67,toast_bread_and_set_plate,0,0,0,0,GOAL_UNMET,GOAL_UNMET
7B,heldout,68,cut_fruit_on_board,0,1,1,1,SOLVED,SOLVED
7B,heldout,71,clear_table_with_two_robots_and_put_in_cabinet,1,0,0,0,infeasible_assignment,infeasible_assignment
7B,heldout,75,cut_two_fruits_on_board,0,0,0,0,GOAL_UNMET,GOAL_UNMET
7B,heldout,78,cut_two_fruits_on_board,0,0,0,0,OVER_BUDGET,OVER_BUDGET
7B,heldout,81,clear_table_with_two_robots_and_put_in_cabinet,1,0,0,0,infeasible_assignment,infeasible_assignment
7B,heldout,87,parallel_human_dual_asset_to_plate_or_bowl,0,0,0,0,OVER_BUDGET,OVER_BUDGET
7B,heldout,94,set_plate_and_fork_on_table,0,0,0,0,NO_USABLE_WORK,NO_USABLE_WORK
7B,heldout,95,cut_two_fruits_on_board,0,0,0,0,GOAL_UNMET,GOAL_UNMET
7B,heldout,96,set_plate_and_fork_on_table,0,0,0,0,GOAL_UNMET,GOAL_UNMET
7B,heldout,97,clear_table_with_two_robots_and_put_in_cabinet,1,0,0,0,infeasible_assignment,infeasible_assignment
7B,heldout,98,cut_fruit_on_board,0,0,0,0,GOAL_UNMET,GOAL_UNMET
7B,heldout,99,clear_table_with_two_robots_and_put_in_cabinet,1,0,0,0,infeasible_assignment,infeasible_assignment
7B,heldout,100,set_plate_and_fork_on_table,0,0,0,0,GOAL_UNMET,GOAL_UNMET
7B,heldout,102,cut_fruit_on_board,0,0,0,0,GOAL_UNMET,GOAL_UNMET
7B,heldout,103,cut_two_fruits_on_board,0,0,0,0,OVER_BUDGET,OVER_BUDGET
7B,heldout,105,cut_fruit_on_board,0,0,0,0,GOAL_UNMET,GOAL_UNMET
7B,heldout,107,toast_bread_and_set_plate,0,0,0,0,GOAL_UNMET,GOAL_UNMET
7B,heldout,109,cut_fruit_on_board,0,0,0,0,GOAL_UNMET,GOAL_UNMET
7B,heldout,110,set_plate_and_fork_on_table,0,0,0,0,GOAL_UNMET,GOAL_UNMET
7B,heldout,111,clear_table_with_two_robots_and_put_in_cabinet,1,0,0,0,infeasible_assignment,infeasible_assignment
7B,heldout,115,set_plate_and_fork_on_table,0,0,0,0,GOAL_UNMET,GOAL_UNMET
7B,heldout,117,clear_table_with_two_robots_and_put_in_cabinet,1,0,0,0,infeasible_assignment,infeasible_assignment
7B,heldout,118,ensure_all_fruits_on_table,0,0,0,0,GOAL_UNMET,GOAL_UNMET
7B,heldout,119,cut_fruit_on_board,0,0,0,0,GOAL_UNMET,GOAL_UNMET
7B,heldout,120,toast_bread_and_set_plate,0,0,0,0,GOAL_UNMET,GOAL_UNMET
7B,heldout,121,ensure_all_fruits_on_table,0,0,0,0,GOAL_UNMET,GOAL_UNMET
7B,heldout,122,dog_push_box_for_two_panda_transport,1,0,0,0,infeasible_assignment,infeasible_assignment
7B,heldout,125,clear_table_with_two_robots_and_put_in_cabinet,1,0,0,0,infeasible_assignment,infeasible_assignment
7B,heldout,127,ensure_all_fruits_on_table,0,0,0,0,GOAL_UNMET,GOAL_UNMET
7B,heldout,128,cut_fruit_on_board,0,1,1,1,SOLVED,SOLVED
7B,heldout,129,toast_bread_and_set_plate,0,0,0,0,GOAL_UNMET,GOAL_UNMET
7B,heldout,131,set_plate_and_fork_on_table,0,0,0,0,GOAL_UNMET,GOAL_UNMET
7B,heldout,132,parallel_human_dual_asset_to_plate_or_bowl,0,1,1,1,SOLVED,SOLVED
7B,heldout,134,toast_bread_and_set_plate,0,0,0,0,GOAL_UNMET,GOAL_UNMET
7B,heldout,137,cut_fruit_on_board,0,1,1,1,SOLVED,SOLVED
7B,heldout,138,clear_table_with_two_robots_and_put_in_cabinet,1,0,0,0,infeasible_assignment,infeasible_assignment
7B,heldout,140,clear_table_with_two_robots_and_put_in_cabinet,1,0,0,0,infeasible_assignment,infeasible_assignment
7B,heldout,141,toast_bread_and_set_plate,0,0,0,0,GOAL_UNMET,GOAL_UNMET
7B,heldout,142,cut_two_fruits_on_board,0,0,0,0,GOAL_UNMET,GOAL_UNMET
7B,heldout,144,parallel_human_dual_asset_to_plate_or_bowl,0,1,1,1,SOLVED,SOLVED
7B,heldout,145,set_plate_and_fork_on_table,0,0,0,0,GOAL_UNMET,GOAL_UNMET
7B,heldout,146,ensure_all_fruits_on_table,0,1,1,1,SOLVED,SOLVED
7B,heldout,147,toast_bread_and_set_plate,0,0,0,0,GOAL_UNMET,GOAL_UNMET
7B,heldout,148,clear_table_with_two_robots_and_put_in_cabinet,1,0,0,0,infeasible_assignment,infeasible_assignment
7B,heldout,149,cut_two_fruits_on_board,0,0,0,0,OVER_BUDGET,OVER_BUDGET
7B,heldout,151,ensure_all_fruits_on_table,0,0,0,0,GOAL_UNMET,GOAL_UNMET
7B,heldout,152,ensure_all_fruits_on_table,0,0,0,0,GOAL_UNMET,GOAL_UNMET
7B,heldout,155,cut_fruit_on_board,0,0,0,0,GOAL_UNMET,GOAL_UNMET
7B,heldout,156,cut_two_fruits_on_board,0,0,0,0,GOAL_UNMET,GOAL_UNMET
7B,heldout,163,cut_two_fruits_on_board,0,0,0,0,GOAL_UNMET,GOAL_UNMET
7B,heldout,164,parallel_human_dual_asset_to_plate_or_bowl,0,1,1,1,SOLVED,SOLVED
7B,heldout,165,clear_table_with_two_robots_and_put_in_cabinet,0,0,0,0,GOAL_UNMET,GOAL_UNMET
7B,heldout,166,clear_table_with_two_robots_and_put_in_cabinet,1,0,0,0,infeasible_assignment,infeasible_assignment
7B,heldout,167,toast_bread_and_set_plate,0,0,0,0,GOAL_UNMET,GOAL_UNMET
7B,heldout,168,cut_fruit_on_board,0,0,0,0,GOAL_UNMET,GOAL_UNMET
7B,heldout,171,cut_fruit_on_board,0,0,0,0,GOAL_UNMET,GOAL_UNMET
7B,heldout,172,cut_two_fruits_on_board,0,0,0,0,GOAL_UNMET,GOAL_UNMET
7B,heldout,173,toast_bread_and_set_plate,0,0,0,0,GOAL_UNMET,GOAL_UNMET
7B,heldout,174,cut_fruit_on_board,0,0,0,0,GOAL_UNMET,GOAL_UNMET
7B,heldout,175,set_plate_and_fork_on_table,0,0,0,0,GOAL_UNMET,GOAL_UNMET
7B,heldout,176,cut_two_fruits_on_board,0,0,0,0,OVER_BUDGET,OVER_BUDGET
7B,heldout,177,toast_bread_and_set_plate,0,0,0,0,GOAL_UNMET,GOAL_UNMET
7B,heldout,178,clear_table_with_two_robots_and_put_in_cabinet,1,0,0,0,infeasible_assignment,infeasible_assignment
7B,heldout,179,toast_bread_and_set_plate,0,0,0,0,GOAL_UNMET,GOAL_UNMET
7B,heldout,180,parallel_human_dual_asset_to_plate_or_bowl,0,0,0,0,OVER_BUDGET,OVER_BUDGET
7B,heldout,181,clear_table_with_two_robots_and_put_in_cabinet,1,0,0,0,infeasible_assignment,infeasible_assignment
7B,heldout,182,clear_table_with_two_robots_and_put_in_cabinet,1,0,0,0,infeasible_assignment,infeasible_assignment
7B,heldout,184,clear_table_with_two_robots_and_put_in_cabinet,1,0,0,0,infeasible_assignment,infeasible_assignment
7B,heldout,186,toast_bread_and_set_plate,0,0,0,0,GOAL_UNMET,GOAL_UNMET
7B,heldout,188,cut_fruit_on_board,0,0,0,0,GOAL_UNMET,GOAL_UNMET
7B,heldout,190,cut_fruit_on_board,0,0,0,0,GOAL_UNMET,GOAL_UNMET
7B,heldout,196,set_plate_and_fork_on_table,0,0,0,0,GOAL_UNMET,GOAL_UNMET
7B,heldout,197,clear_table_with_two_robots_and_put_in_cabinet,1,0,0,0,infeasible_assignment,infeasible_assignment
7B,heldout,198,cut_two_fruits_on_board,0,0,0,0,GOAL_UNMET,GOAL_UNMET
7B,heldout,199,cut_two_fruits_on_board,0,0,0,0,GOAL_UNMET,GOAL_UNMET
7B,heldout,200,clear_table_with_two_robots_and_put_in_cabinet,1,0,0,0,infeasible_assignment,infeasible_assignment
7B,heldout,204,cut_fruit_on_board,0,0,0,0,GOAL_UNMET,GOAL_UNMET
7B,heldout,205,toast_bread_and_set_plate,0,0,0,0,GOAL_UNMET,GOAL_UNMET
7B,heldout,206,clear_table_with_two_robots_and_put_in_cabinet,1,0,0,0,infeasible_assignment,infeasible_assignment
7B,heldout,207,toast_bread_and_set_plate,0,0,0,0,GOAL_UNMET,GOAL_UNMET
7B,heldout,209,clear_table_with_two_robots_and_put_in_cabinet,1,0,0,0,infeasible_assignment,infeasible_assignment
7B,heldout,211,parallel_human_dual_asset_to_plate_or_bowl,0,1,1,1,SOLVED,SOLVED
7B,heldout,213,set_plate_and_fork_on_table,0,0,0,0,GOAL_UNMET,GOAL_UNMET
7B,heldout,214,ensure_all_fruits_on_table,0,0,0,0,GOAL_UNMET,GOAL_UNMET
7B,heldout,215,ensure_all_fruits_on_table,0,1,1,1,SOLVED,SOLVED
7B,heldout,216,ensure_all_fruits_on_table,0,0,0,0,GOAL_UNMET,GOAL_UNMET
7B,heldout,218,set_plate_and_fork_on_table,0,0,0,0,GOAL_UNMET,GOAL_UNMET
7B,heldout,221,clear_table_with_two_robots_and_put_in_cabinet,1,0,0,0,infeasible_assignment,infeasible_assignment
7B,heldout,222,cut_two_fruits_on_board,0,0,0,0,GOAL_UNMET,GOAL_UNMET
7B,heldout,223,clear_table_with_two_robots_and_put_in_cabinet,1,0,0,0,infeasible_assignment,infeasible_assignment
7B,heldout,224,clear_table_with_two_robots_and_put_in_cabinet,1,0,0,0,infeasible_assignment,infeasible_assignment
7B,heldout,227,toast_bread_and_set_plate,0,0,0,0,GOAL_UNMET,GOAL_UNMET
7B,heldout,228,dog_push_box_for_two_panda_transport,1,0,0,0,infeasible_assignment,infeasible_assignment
7B,heldout,229,cut_fruit_on_board,0,0,0,0,GOAL_UNMET,GOAL_UNMET
7B,heldout,230,parallel_human_dual_asset_to_plate_or_bowl,0,0,0,0,OVER_BUDGET,OVER_BUDGET
7B,heldout,233,cut_fruit_on_board,0,0,0,0,GOAL_UNMET,GOAL_UNMET
7B,heldout,235,ensure_all_fruits_on_table,0,0,0,0,GOAL_UNMET,GOAL_UNMET
7B,heldout,236,set_plate_and_fork_on_table,0,0,0,0,GOAL_UNMET,GOAL_UNMET
7B,heldout,237,parallel_human_dual_asset_to_plate_or_bowl,0,0,0,0,OVER_BUDGET,OVER_BUDGET
7B,heldout,240,cut_fruit_on_board,0,0,0,0,GOAL_UNMET,GOAL_UNMET
7B,heldout,241,set_plate_and_fork_on_table,0,0,0,0,GOAL_UNMET,GOAL_UNMET
7B,heldout,242,toast_bread_and_set_plate,0,0,0,0,GOAL_UNMET,GOAL_UNMET
7B,heldout,248,cut_fruit_on_board,0,0,0,0,GOAL_UNMET,GOAL_UNMET
7B,heldout,249,parallel_human_dual_asset_to_plate_or_bowl,0,0,0,0,NO_USABLE_WORK,NO_USABLE_WORK
7B,heldout,251,parallel_human_dual_asset_to_plate_or_bowl,0,1,1,1,SOLVED,SOLVED
7B,heldout,253,parallel_human_dual_asset_to_plate_or_bowl,0,0,0,0,NO_USABLE_WORK,NO_USABLE_WORK
7B,heldout,254,set_plate_and_fork_on_table,0,0,0,0,GOAL_UNMET,GOAL_UNMET
7B,heldout,255,clear_table_with_two_robots_and_put_in_cabinet,1,0,0,0,infeasible_assignment,infeasible_assignment
7B,heldout,258,dog_push_box_for_two_panda_transport,1,0,0,0,infeasible_assignment,infeasible_assignment
7B,heldout,261,parallel_human_dual_asset_to_plate_or_bowl,0,0,0,0,NO_USABLE_WORK,NO_USABLE_WORK
7B,heldout,267,parallel_human_dual_asset_to_plate_or_bowl,0,0,0,0,NO_USABLE_WORK,NO_USABLE_WORK
7B,heldout,269,toast_bread_and_set_plate,0,0,0,0,GOAL_UNMET,GOAL_UNMET
7B,heldout,270,toast_bread_and_set_plate,0,0,0,0,GOAL_UNMET,GOAL_UNMET
7B,heldout,271,clear_table_with_two_robots_and_put_in_cabinet,1,0,0,0,infeasible_assignment,infeasible_assignment
7B,heldout,272,set_plate_and_fork_on_table,0,0,0,0,NO_USABLE_WORK,NO_USABLE_WORK
7B,heldout,275,cut_fruit_on_board,0,1,1,1,SOLVED,SOLVED
7B,heldout,277,cut_two_fruits_on_board,0,0,0,0,OVER_BUDGET,OVER_BUDGET
7B,heldout,278,toast_bread_and_set_plate,0,0,0,0,GOAL_UNMET,GOAL_UNMET
7B,heldout,279,parallel_human_dual_asset_to_plate_or_bowl,0,0,0,0,NO_USABLE_WORK,NO_USABLE_WORK
7B,heldout,280,cut_fruit_on_board,0,1,1,1,SOLVED,SOLVED
7B,heldout,283,cut_two_fruits_on_board,0,0,0,0,OVER_BUDGET,OVER_BUDGET
7B,heldout,284,dog_push_box_for_two_panda_transport,1,0,0,0,infeasible_assignment,infeasible_assignment
7B,heldout,287,set_plate_and_fork_on_table,0,0,0,0,GOAL_UNMET,GOAL_UNMET
7B,heldout,293,ensure_all_fruits_on_table,0,0,0,0,GOAL_UNMET,GOAL_UNMET
7B,heldout,295,toast_bread_and_set_plate,0,0,0,0,GOAL_UNMET,GOAL_UNMET
7B,heldout,296,cut_fruit_on_board,0,0,0,0,GOAL_UNMET,GOAL_UNMET
7B,heldout,297,parallel_human_dual_asset_to_plate_or_bowl,0,0,0,0,NO_USABLE_WORK,NO_USABLE_WORK
7B,heldout,298,parallel_human_dual_asset_to_plate_or_bowl,0,0,0,0,NO_USABLE_WORK,NO_USABLE_WORK
7B,heldout,299,clear_table_with_two_robots_and_put_in_cabinet,1,0,0,0,infeasible_assignment,infeasible_assignment
7B,heldout,302,ensure_all_fruits_on_table,0,0,0,0,GOAL_UNMET,GOAL_UNMET
