split,index,task_name,ordered_units,unit_kinds,plan_length,object_count,action_skeleton,full_signature
test,1767,set_plate_and_fork_on_table,"[""state_change(open,cabinet)"",""fetch(bowl)"",""relocate(bowl,kitchen work area)"",""fetch(bread)"",""open_container_then_retrieve(cabinet,bread)"",""relocate(bread,bowl)"",""multi_object_sequence(2)""]","[""state_change"",""fetch"",""relocate"",""fetch"",""open_container_then_retrieve"",""relocate"",""multi_object_sequence""]",8,2,"[[""Move"",""Move""],[""Reach"",""Reach""],[""Open"",""Grasp""],[""Move"",""Move""],[""Reach"",""Place""],[""Grasp""],[""Move""],[""Place""]]","{""object_count"":2,""ordered_units"":[""state_change(open,cabinet)"",""fetch(bowl)"",""relocate(bowl,kitchen work area)"",""fetch(bread)"",""open_container_then_retrieve(cabinet,bread)"",""relocate(bread,bowl)"",""multi_object_sequence(2)""],""plan_length"":8}"
test,1768,dog_check_environment,"[""state_change(interact,oven)""]","[""state_change""]",2,0,"[[""Move""],[""Interact""]]","{""object_count"":0,""ordered_units"":[""state_change(interact,oven)""],""plan_length"":2}"
test,1769,cut_fruit_on_board,"[""fetch(apple)"",""fetch(knife)"",""relocate(apple,wooden cutting board)"",""state_change(interact,knife)""]","[""fetch"",""fetch"",""relocate"",""state_change""]",6,1,"[[""Move"",""Move""],[""Reach"",""Reach""],[""Grasp"",""Grasp""],[""Move"",""Move""],[""Place"",""Reach""],[""Interact""]]","{""object_count"":1,""ordered_units"":[""fetch(apple)"",""fetch(knife)"",""relocate(apple,wooden cutting board)"",""state_change(interact,knife)""],""plan_length"":6}"
test,1770,clear_table_with_two_robots_and_put_in_cabinet,"[""fetch(bread)"",""fetch(scissors)"",""state_change(open,cabinet)"",""relocate(bread,cabinet)"",""relocate(scissors,cabinet)"",""multi_object_sequence(2)""]","[""fetch"",""fetch"",""state_change"",""relocate"",""relocate"",""multi_object_sequence""]",7,2,"[[""Move"",""Move""],[""Reach"",""Reach""],[""Grasp"",""Grasp""],[""Move"",""Move""],[""Reach""],[""Open""],[""Place"",""Place""]]","{""object_count"":2,""ordered_units"":[""fetch(bread)"",""fetch(scissors)"",""state_change(open,cabinet)"",""relocate(bread,cabinet)"",""relocate(scissors,cabinet)"",""multi_object_sequence(2)""],""plan_length"":7}"
test,1771,clear_table_with_two_robots_and_put_in_cabinet,"[""fetch(scissors)"",""fetch(pumpkin)"",""state_change(open,cabinet)"",""relocate(scissors,cabinet)"",""relocate(pumpkin,cabinet)"",""multi_object_sequence(2)""]","[""fetch"",""fetch"",""state_change"",""relocate"",""relocate"",""multi_object_sequence""]",7,2,"[[""Move"",""Move""],[""Reach"",""Reach""],[""Grasp"",""Grasp""],[""Move"",""Move""],[""Reach""],[""Open""],[""Place"",""Place""]]","{""object_count"":2,""ordered_units"":[""fetch(scissors)"",""fetch(pumpkin)"",""state_change(open,cabinet)"",""relocate(scissors,cabinet)"",""relocate(pumpkin,cabinet)"",""multi_object_sequence(2)""],""plan_length"":7}"
test,1772,cut_two_fruits_on_board,"[""fetch(knife)"",""fetch(apple)"",""fetch(banana)"",""relocate(apple,wooden cutting board)"",""relocate(banana,wooden cutting board)"",""state_change(interact,knife)"",""multi_object_sequence(2)""]","[""fetch"",""fetch"",""fetch"",""relocate"",""relocate"",""state_change"",""multi_object_sequence""]",9,2,"[[""Move"",""Move""],[""Reach"",""Reach""],[""Grasp"",""Grasp""],[""Move""],[""Reach""],[""Grasp""],[""Move"",""Move""],[""Place""],[""Interact""]]","{""object_count"":2,""ordered_units"":[""fetch(knife)"",""fetch(apple)"",""fetch(banana)"",""relocate(apple,wooden cutting board)"",""relocate(banana,wooden cutting board)"",""state_change(interact,knife)"",""multi_object_sequence(2)""],""plan_length"":9}"
test,1773,wash_fruit_and_serve,"[""fetch(peach)"",""relocate(peach,sink)"",""state_change(interact,sink)"",""fetch(peach)"",""check_then_act(sink,peach)"",""relocate(peach,plate)""]","[""fetch"",""relocate"",""state_change"",""fetch"",""check_then_act"",""relocate""]",11,1,"[[""Move""],[""Reach""],[""Grasp""],[""Move""],[""Place""],[""Interact""],[""Move""],[""Reach""],[""Grasp""],[""Move""],[""Place""]]","{""object_count"":1,""ordered_units"":[""fetch(peach)"",""relocate(peach,sink)"",""state_change(interact,sink)"",""fetch(peach)"",""check_then_act(sink,peach)"",""relocate(peach,plate)""],""plan_length"":11}"
test,1774,ensure_all_fruits_on_table,"[""fetch(apple)"",""relocate(apple,table)""]","[""fetch"",""relocate""]",5,1,"[[""Move""],[""Reach""],[""Grasp""],[""Move""],[""Place""]]","{""object_count"":1,""ordered_units"":[""fetch(apple)"",""relocate(apple,table)""],""plan_length"":5}"
test,1775,sequential_pick_two_and_place,"[""fetch(meat)"",""fetch(pear)"",""relocate(meat,plate)"",""relocate(pear,plate)"",""multi_object_sequence(2)""]","[""fetch"",""fetch"",""relocate"",""relocate"",""multi_object_sequence""]",8,2,"[[""Move""],[""Reach""],[""Grasp""],[""Move""],[""Reach""],[""Grasp""],[""Move""],[""Place""]]","{""object_count"":2,""ordered_units"":[""fetch(meat)"",""fetch(pear)"",""relocate(meat,plate)"",""relocate(pear,plate)"",""multi_object_sequence(2)""],""plan_length"":8}"
test,1776,dog_check_environment,"[""state_change(interact,drawer)""]","[""state_change""]",2,0,"[[""Move""],[""Interact""]]","{""object_count"":0,""ordered_units"":[""state_change(interact,drawer)""],""plan_length"":2}"
test,1777,single_move_asset_to_target,"[""fetch(meat)"",""relocate(meat,kitchen island area)""]","[""fetch"",""relocate""]",5,1,"[[""Move""],[""Reach""],[""Grasp""],[""Move""],[""Place""]]","{""object_count"":1,""ordered_units"":[""fetch(meat)"",""relocate(meat,kitchen island area)""],""plan_length"":5}"
test,1778,parallel_human_dual_asset_to_plate_or_bowl,"[""fetch(pizza)"",""fetch(bread)"",""relocate(pizza,plate)"",""relocate(bread,plate)"",""multi_object_sequence(2)""]","[""fetch"",""fetch"",""relocate"",""relocate"",""multi_object_sequence""]",5,2,"[[""Move"",""Move""],[""Reach"",""Reach""],[""Grasp"",""Grasp""],[""Move"",""Move""],[""Place"",""Place""]]","{""object_count"":2,""ordered_units"":[""fetch(pizza)"",""fetch(bread)"",""relocate(pizza,plate)"",""relocate(bread,plate)"",""multi_object_sequence(2)""],""plan_length"":5}"
test,1779,single_move_asset_to_target,"[""fetch(banana)"",""relocate(banana,kitchen work area)""]","[""fetch"",""relocate""]",5,1,"[[""Move""],[""Reach""],[""Grasp""],[""Move""],[""Place""]]","{""object_count"":1,""ordered_units"":[""fetch(banana)"",""relocate(banana,kitchen work area)""],""plan_length"":5}"
test,1780,dog_push_box_for_two_panda_transport,"[""fetch(apple)"",""state_change(push,cardboardbox,R1)"",""relocate(apple,cardboardbox)"",""state_change(push,cardboardbox,R3)"",""fetch(apple)"",""relocate(apple,sink)""]","[""fetch"",""state_change"",""relocate"",""state_change"",""fetch"",""relocate""]",7,1,"[[""Reach"",""Move""],[""Grasp"",""Push""],[""Place""],[""Push""],[""Reach""],[""Grasp""],[""Place""]]","{""object_count"":1,""ordered_units"":[""fetch(apple)"",""state_change(push,cardboardbox,R1)"",""relocate(apple,cardboardbox)"",""state_change(push,cardboardbox,R3)"",""fetch(apple)"",""relocate(apple,sink)""],""plan_length"":7}"
test,1781,clear_table_with_two_robots_and_put_in_cabinet,"[""fetch(bread)"",""fetch(spoon)"",""state_change(open,cabinet)"",""relocate(bread,cabinet)"",""relocate(spoon,cabinet)"",""multi_object_sequence(2)""]","[""fetch"",""fetch"",""state_change"",""relocate"",""relocate"",""multi_object_sequence""]",7,2,"[[""Move"",""Move""],[""Reach"",""Reach""],[""Grasp"",""Grasp""],[""Move"",""Move""],[""Reach""],[""Open""],[""Place"",""Place""]]","{""object_count"":2,""ordered_units"":[""fetch(bread)"",""fetch(spoon)"",""state_change(open,cabinet)"",""relocate(bread,cabinet)"",""relocate(spoon,cabinet)"",""multi_object_sequence(2)""],""plan_length"":7}"
test,1782,toast_bread_and_set_plate,"[""fetch(bread)"",""fetch(bowl)"",""relocate(bread,toaster)"",""relocate(bowl,kitchen island area)"",""state_change(interact,toaster)"",""multi_object_sequence(2)""]","[""fetch"",""fetch"",""relocate"",""relocate"",""state_change"",""multi_object_sequence""]",6,2,"[[""Move"",""Move""],[""Reach"",""Reach""],[""Grasp"",""Grasp""],[""Move"",""Move""],[""Place"",""Place""],[""Interact""]]","{""object_count"":2,""ordered_units"":[""fetch(bread)"",""fetch(bowl)"",""relocate(bread,toaster)"",""relocate(bowl,kitchen island area)"",""state_change(interact,toaster)"",""multi_object_sequence(2)""],""plan_length"":6}"
test,1783,ensure_all_fruits_on_table,"[""fetch(peach)"",""relocate(peach,table)""]","[""fetch"",""relocate""]",5,1,"[[""Move""],[""Reach""],[""Grasp""],[""Move""],[""Place""]]","{""object_count"":1,""ordered_units"":[""fetch(peach)"",""relocate(peach,table)""],""plan_length"":5}"
test,1784,toast_bread_and_set_plate,"[""fetch(bread)"",""fetch(plate)"",""relocate(bread,toaster)"",""relocate(plate,kitchen work area)"",""state_change(interact,toaster)"",""multi_object_sequence(2)""]","[""fetch"",""fetch"",""relocate"",""relocate"",""state_change"",""multi_object_sequence""]",6,2,"[[""Move"",""Move""],[""Reach"",""Reach""],[""Grasp"",""Grasp""],[""Move"",""Move""],[""Place"",""Place""],[""Interact""]]","{""object_count"":2,""ordered_units"":[""fetch(bread)"",""fetch(plate)"",""relocate(bread,toaster)"",""relocate(plate,kitchen work area)"",""state_change(interact,toaster)"",""multi_object_sequence(2)""],""plan_length"":6}"
test,1785,clear_table_with_two_robots_and_put_in_cabinet,"[""fetch(tomato)"",""fetch(spoon)"",""state_change(open,cabinet)"",""relocate(tomato,cabinet)"",""relocate(spoon,cabinet)"",""multi_object_sequence(2)""]","[""fetch"",""fetch"",""state_change"",""relocate"",""relocate"",""multi_object_sequence""]",7,2,"[[""Move"",""Move""],[""Reach"",""Reach""],[""Grasp"",""Grasp""],[""Move"",""Move""],[""Reach""],[""Open""],[""Place"",""Place""]]","{""object_count"":2,""ordered_units"":[""fetch(tomato)"",""fetch(spoon)"",""state_change(open,cabinet)"",""relocate(tomato,cabinet)"",""relocate(spoon,cabinet)"",""multi_object_sequence(2)""],""plan_length"":7}"
test,1786,set_plate_and_fork_on_table,"[""fetch(plate)"",""state_change(open,cabinet)"",""relocate(plate,kitchen island area)"",""fetch(banana)"",""open_container_then_retrieve(cabinet,banana)"",""relocate(banana,plate)"",""multi_object_sequence(2)""]","[""fetch"",""state_change"",""relocate"",""fetch"",""open_container_then_retrieve"",""relocate"",""multi_object_sequence""]",8,2,"[[""Move"",""Move""],[""Reach"",""Reach""],[""Grasp"",""Open""],[""Move"",""Move""],[""Place"",""Reach""],[""Grasp""],[""Move""],[""Place""]]","{""object_count"":2,""ordered_units"":[""fetch(plate)"",""state_change(open,cabinet)"",""relocate(plate,kitchen island area)"",""fetch(banana)"",""open_container_then_retrieve(cabinet,banana)"",""relocate(banana,plate)"",""multi_object_sequence(2)""],""plan_length"":8}"
test,1787,set_plate_and_fork_on_table,"[""fetch(plate)"",""state_change(open,cabinet)"",""relocate(plate,kitchen island area)"",""fetch(banana)"",""open_container_then_retrieve(cabinet,banana)"",""relocate(banana,plate)"",""multi_object_sequence(2)""]","[""fetch"",""state_change"",""relocate"",""fetch"",""open_container_then_retrieve"",""relocate"",""multi_object_sequence""]",8,2,"[[""Move"",""Move""],[""Reach"",""Reach""],[""Grasp"",""Open""],[""Move"",""Move""],[""Place"",""Reach""],[""Grasp""],[""Move""],[""Place""]]","{""object_count"":2,""ordered_units"":[""fetch(plate)"",""state_change(open,cabinet)"",""relocate(plate,kitchen island area)"",""fetch(banana)"",""open_container_then_retrieve(cabinet,banana)"",""relocate(banana,plate)"",""multi_object_sequence(2)""],""plan_length"":8}"
test,1788,single_move_asset_to_target,"[""fetch(pear)"",""relocate(pear,rack)""]","[""fetch"",""relocate""]",5,1,"[[""Move""],[""Reach""],[""Grasp""],[""Move""],[""Place""]]","{""object_count"":1,""ordered_units"":[""fetch(pear)"",""relocate(pear,rack)""],""plan_length"":5}"
test,1789,serve_bread_from_counter,"[""fetch(bread)"",""relocate(bread,bowl)""]","[""fetch"",""relocate""]",5,1,"[[""Move""],[""Reach""],[""Grasp""],[""Move""],[""Place""]]","{""object_count"":1,""ordered_units"":[""fetch(bread)"",""relocate(bread,bowl)""],""plan_length"":5}"
test,1790,wash_fruit_and_serve,"[""fetch(apple)"",""relocate(apple,sink)"",""state_change(interact,sink)"",""fetch(apple)"",""check_then_act(sink,apple)"",""relocate(apple,plate)""]","[""fetch"",""relocate"",""state_change"",""fetch"",""check_then_act"",""relocate""]",11,1,"[[""Move""],[""Reach""],[""Grasp""],[""Move""],[""Place""],[""Interact""],[""Move""],[""Reach""],[""Grasp""],[""Move""],[""Place""]]","{""object_count"":1,""ordered_units"":[""fetch(apple)"",""relocate(apple,sink)"",""state_change(interact,sink)"",""fetch(apple)"",""check_then_act(sink,apple)"",""relocate(apple,plate)""],""plan_length"":11}"
test,1791,wash_fruit_and_serve,"[""fetch(banana)"",""relocate(banana,sink)"",""state_change(interact,sink)"",""fetch(banana)"",""check_then_act(sink,banana)"",""relocate(banana,plate)""]","[""fetch"",""relocate"",""state_change"",""fetch"",""check_then_act"",""relocate""]",11,1,"[[""Move""],[""Reach""],[""Grasp""],[""Move""],[""Place""],[""Interact""],[""Move""],[""Reach""],[""Grasp""],[""Move""],[""Place""]]","{""object_count"":1,""ordered_units"":[""fetch(banana)"",""relocate(banana,sink)"",""state_change(interact,sink)"",""fetch(banana)"",""check_then_act(sink,banana)"",""relocate(banana,plate)""],""plan_length"":11}"
test,1792,cut_fruit_on_board,"[""fetch(knife)"",""fetch(peach)"",""relocate(peach,wooden cutting board)"",""state_change(interact,knife)""]","[""fetch"",""fetch"",""relocate"",""state_change""]",6,1,"[[""Move"",""Move""],[""Reach"",""Reach""],[""Grasp"",""Grasp""],[""Move"",""Move""],[""Reach"",""Place""],[""Interact""]]","{""object_count"":1,""ordered_units"":[""fetch(knife)"",""fetch(peach)"",""relocate(peach,wooden cutting board)"",""state_change(interact,knife)""],""plan_length"":6}"
test,1793,wash_fruit_and_serve,"[""fetch(tomato)"",""relocate(tomato,sink)"",""state_change(interact,sink)"",""fetch(tomato)"",""check_then_act(sink,tomato)"",""relocate(tomato,bowl)""]","[""fetch"",""relocate"",""state_change"",""fetch"",""check_then_act"",""relocate""]",11,1,"[[""Move""],[""Reach""],[""Grasp""],[""Move""],[""Place""],[""Interact""],[""Move""],[""Reach""],[""Grasp""],[""Move""],[""Place""]]","{""object_count"":1,""ordered_units"":[""fetch(tomato)"",""relocate(tomato,sink)"",""state_change(interact,sink)"",""fetch(tomato)"",""check_then_act(sink,tomato)"",""relocate(tomato,bowl)""],""plan_length"":11}"
test,1794,single_move_asset_to_target,"[""fetch(cardboardbox)"",""relocate(cardboardbox,kitchen work area)""]","[""fetch"",""relocate""]",5,1,"[[""Move""],[""Reach""],[""Grasp""],[""Move""],[""Place""]]","{""object_count"":1,""ordered_units"":[""fetch(cardboardbox)"",""relocate(cardboardbox,kitchen work area)""],""plan_length"":5}"
test,1795,clear_table_with_two_robots_and_put_in_cabinet,"[""fetch(knife)"",""fetch(pumpkin)"",""state_change(open,cabinet)"",""relocate(knife,cabinet)"",""relocate(pumpkin,cabinet)"",""multi_object_sequence(2)""]","[""fetch"",""fetch"",""state_change"",""relocate"",""relocate"",""multi_object_sequence""]",7,2,"[[""Move"",""Move""],[""Reach"",""Reach""],[""Grasp"",""Grasp""],[""Move"",""Move""],[""Reach""],[""Open""],[""Place"",""Place""]]","{""object_count"":2,""ordered_units"":[""fetch(knife)"",""fetch(pumpkin)"",""state_change(open,cabinet)"",""relocate(knife,cabinet)"",""relocate(pumpkin,cabinet)"",""multi_object_sequence(2)""],""plan_length"":7}"
test,1796,cut_two_fruits_on_board,"[""fetch(knife)"",""fetch(pear)"",""fetch(bread)"",""relocate(pear,wooden cutting board)"",""relocate(bread,wooden cutting board)"",""state_change(interact,knife)"",""multi_object_sequence(2)""]","[""fetch"",""fetch"",""fetch"",""relocate"",""relocate"",""state_change"",""multi_object_sequence""]",9,2,"[[""Move"",""Move""],[""Reach"",""Reach""],[""Grasp"",""Grasp""],[""Move""],[""Reach""],[""Grasp""],[""Move"",""Move""],[""Place""],[""Interact""]]","{""object_count"":2,""ordered_units"":[""fetch(knife)"",""fetch(pear)"",""fetch(bread)"",""relocate(pear,wooden cutting board)"",""relocate(bread,wooden cutting board)"",""state_change(interact,knife)"",""multi_object_sequence(2)""],""plan_length"":9}"
test,1797,set_plate_and_fork_on_table,"[""fetch(bowl)"",""state_change(open,cabinet)"",""relocate(bowl,kitchen work area)"",""fetch(banana)"",""open_container_then_retrieve(cabinet,banana)"",""relocate(banana,bowl)"",""multi_object_sequence(2)""]","[""fetch"",""state_change"",""relocate"",""fetch"",""open_container_then_retrieve"",""relocate"",""multi_object_sequence""]",8,2,"[[""Move"",""Move""],[""Reach"",""Reach""],[""Grasp"",""Open""],[""Move"",""Move""],[""Place"",""Reach""],[""Grasp""],[""Move""],[""Place""]]","{""object_count"":2,""ordered_units"":[""fetch(bowl)"",""state_change(open,cabinet)"",""relocate(bowl,kitchen work area)"",""fetch(banana)"",""open_container_then_retrieve(cabinet,banana)"",""relocate(banana,bowl)"",""multi_object_sequence(2)""],""plan_length"":8}"
test,1798,clear_table_with_two_robots_and_put_in_cabinet,"[""fetch(spoon)"",""fetch(peach)"",""state_change(open,cabinet)"",""relocate(spoon,cabinet)"",""relocate(peach,cabinet)"",""multi_object_sequence(2)""]","[""fetch"",""fetch"",""state_change"",""relocate"",""relocate"",""multi_object_sequence""]",7,2,"[[""Move"",""Move""],[""Reach"",""Reach""],[""Grasp"",""Grasp""],[""Move"",""Move""],[""Reach""],[""Open""],[""Place"",""Place""]]","{""object_count"":2,""ordered_units"":[""fetch(spoon)"",""fetch(peach)"",""state_change(open,cabinet)"",""relocate(spoon,cabinet)"",""relocate(peach,cabinet)"",""multi_object_sequence(2)""],""plan_length"":7}"
test,1799,cut_fruit_on_board,"[""fetch(pear)"",""fetch(knife)"",""relocate(pear,wooden cutting board)"",""state_change(interact,knife)""]","[""fetch"",""fetch"",""relocate"",""state_change""]",6,1,"[[""Move"",""Move""],[""Reach"",""Reach""],[""Grasp"",""Grasp""],[""Move"",""Move""],[""Place"",""Reach""],[""Interact""]]","{""object_count"":1,""ordered_units"":[""fetch(pear)"",""fetch(knife)"",""relocate(pear,wooden cutting board)"",""state_change(interact,knife)""],""plan_length"":6}"
