split,index,source_task,analysis_skill,instruction,branch,conditions,absent_assets,unresolved_assets
test,139,ensure_all_fruits_on_table,ensure_all_fruits_on_table,"Verify with a quick inspection that the table holds both the pear and the banana. Retrieve the missing fruit from wherever it is, including cabinet, if necessary.",some_absent,"[{""asset"":""pear"",""status"":""present_at_target"",""target"":""table""},{""asset"":""banana"",""status"":""present_elsewhere"",""target"":""table""}]","[""banana""]","[""cabinet""]"
test,140,clear_table_with_two_robots_and_put_in_cabinet,clear_table_with_two_robots_and_put_in_cabinet,"Gather the bread and the spoon, and store them inside the cabinet to clear the space.",some_absent,"[{""asset"":""bread"",""status"":""present_elsewhere"",""target"":""cabinet""},{""asset"":""spoon"",""status"":""present_elsewhere"",""target"":""cabinet""}]","[""bread"",""spoon""]","[""cabinet""]"
test,141,toast_bread_and_set_plate,toast_bread_and_set_plate,"Load the bread into the toaster, start its operation, and arrange the bowl neatly on the kitchen work area.",some_absent,"[{""asset"":""bread"",""status"":""present_elsewhere"",""target"":""toaster""},{""asset"":""bowl"",""status"":""present_elsewhere"",""target"":""kitchen work area""}]","[""bread"",""bowl""]","[""toaster""]"
test,142,cut_two_fruits_on_board,cut_two_fruits_on_board,"All right, partner: line up the pear and banana on the wooden cutting board for a tidy cut using the knife.",some_absent,"[{""asset"":""pear"",""status"":""present_elsewhere"",""target"":""wooden cutting board""},{""asset"":""banana"",""status"":""present_elsewhere"",""target"":""wooden cutting board""}]","[""pear"",""banana""]","[""knife"",""wooden cutting board""]"
test,143,ensure_all_fruits_on_table,ensure_all_fruits_on_table,"Survey the table closely. Identify which fruit—the peach or the tomato—is absent, then bring it to the table from its current location, which may include cabinet.",some_absent,"[{""asset"":""peach"",""status"":""present_elsewhere"",""target"":""table""},{""asset"":""tomato"",""status"":""present_at_target"",""target"":""table""}]","[""peach""]","[""cabinet""]"
test,144,parallel_human_dual_asset_to_plate_or_bowl,parallel_human_dual_asset_to_plate_or_bowl,Load the pear and tomato into the plate simultaneously.,some_absent,"[{""asset"":""pear"",""status"":""present_elsewhere"",""target"":""plate""},{""asset"":""tomato"",""status"":""present_elsewhere"",""target"":""plate""}]","[""pear"",""tomato""]","[""plate""]"
test,145,set_plate_and_fork_on_table,set_plate_and_fork_on_table,"Begin by placing the bowl onto the kitchen work area, then fetch the apple from the cabinet and load it into the bowl to complete the preparation.",some_absent,"[{""asset"":""bowl"",""status"":""present_elsewhere"",""target"":""kitchen work area""},{""asset"":""apple"",""status"":""present_elsewhere"",""target"":""bowl""}]","[""bowl"",""apple""]","[""cabinet""]"
test,146,ensure_all_fruits_on_table,ensure_all_fruits_on_table,"Scan the table for any missing fruits—the apple or the banana. Place them on the table, checking cabinet if necessary.",some_absent,"[{""asset"":""apple"",""status"":""present_elsewhere"",""target"":""table""},{""asset"":""banana"",""status"":""present_elsewhere"",""target"":""table""},{""asset"":""cabinet"",""status"":""present_elsewhere"",""target"":""table""}]","[""apple"",""banana"",""cabinet""]",[]
test,147,toast_bread_and_set_plate,toast_bread_and_set_plate,"Put the bread into the toaster, turn on the device to begin, and place the plate on the kitchen work area to complete the setup.",some_absent,"[{""asset"":""bread"",""status"":""present_elsewhere"",""target"":""toaster""},{""asset"":""plate"",""status"":""present_elsewhere"",""target"":""kitchen work area""}]","[""bread"",""plate""]","[""toaster""]"
test,148,clear_table_with_two_robots_and_put_in_cabinet,clear_table_with_two_robots_and_put_in_cabinet,Transfer the tomato along with the spoon into the cabinet for proper storage.,some_absent,"[{""asset"":""tomato"",""status"":""present_elsewhere"",""target"":""cabinet""},{""asset"":""spoon"",""status"":""present_elsewhere"",""target"":""cabinet""}]","[""tomato"",""spoon""]","[""cabinet""]"
test,149,cut_two_fruits_on_board,cut_two_fruits_on_board,"Set the peach and banana on the wooden cutting board, then slice them cleanly with the knife.",some_absent,"[{""asset"":""peach"",""status"":""present_elsewhere"",""target"":""wooden cutting board""},{""asset"":""banana"",""status"":""present_elsewhere"",""target"":""wooden cutting board""}]","[""peach"",""banana""]","[""knife"",""wooden cutting board""]"
test,150,serve_bread_from_counter,serve_bread_from_counter,"Move the banana to the plate. In case it's not visible, you may need to inspect the cabinet.",some_absent,"[{""asset"":""banana"",""status"":""present_elsewhere"",""target"":""plate""}]","[""banana""]","[""cabinet"",""plate""]"
test,151,ensure_all_fruits_on_table,ensure_all_fruits_on_table,"Observe the table for both the pear and banana. If one is missing, bring it along from any location, such as cabinet.",some_absent,"[{""asset"":""pear"",""status"":""present_elsewhere"",""target"":""table""},{""asset"":""banana"",""status"":""present_elsewhere"",""target"":""table""}]","[""pear"",""banana""]","[""cabinet""]"
test,152,ensure_all_fruits_on_table,ensure_all_fruits_on_table,"Inspect the table thoroughly. If you find that both a pear and a tomato are missing, fetch the absent fruit from wherever it may be, including cabinet.",some_absent,"[{""asset"":""pear"",""status"":""present_elsewhere"",""target"":""table""},{""asset"":""tomato"",""status"":""present_elsewhere"",""target"":""table""}]","[""pear"",""tomato""]","[""cabinet""]"
test,153,serve_bread_from_counter,serve_bread_from_counter,"Transfer the apple to the plate. If you can't spot it, open the cabinet and retrieve it.",some_absent,"[{""asset"":""apple"",""status"":""present_elsewhere"",""target"":""plate""}]","[""apple""]","[""cabinet"",""plate""]"
test,154,single_move_asset_to_target,single_move_asset_to_target,Put the pear on the kitchen island area so it can be used later.,some_absent,"[{""asset"":""pear"",""status"":""present_elsewhere"",""target"":""kitchen island area""}]","[""pear""]",[]
test,155,cut_fruit_on_board,cut_fruit_on_board,Get the apple to the wooden cutting board and give it a clean cut with the knife.,some_absent,"[{""asset"":""apple"",""status"":""present_elsewhere"",""target"":""wooden cutting board""}]","[""apple""]","[""knife"",""wooden cutting board""]"
test,156,cut_two_fruits_on_board,cut_two_fruits_on_board,"All right, partner: line up the pear and banana on the wooden cutting board for a tidy cut using the knife.",some_absent,"[{""asset"":""pear"",""status"":""present_elsewhere"",""target"":""wooden cutting board""},{""asset"":""banana"",""status"":""present_elsewhere"",""target"":""wooden cutting board""}]","[""pear"",""banana""]","[""knife"",""wooden cutting board""]"
test,157,serve_bread_from_counter,serve_bread_from_counter,"Place the bread onto the plate. Should it be missing, have a quick look inside the cabinet.",some_absent,"[{""asset"":""bread"",""status"":""present_elsewhere"",""target"":""plate""}]","[""bread""]","[""cabinet"",""plate""]"
test,158,wash_fruit_and_serve,wash_fruit_and_serve,Rinse the banana in sink and set it into the bowl for serving.,some_absent,"[{""asset"":""banana"",""status"":""present_elsewhere"",""target"":""bowl""}]","[""banana""]","[""bowl"",""sink""]"
test,159,serve_bread_from_counter,serve_bread_from_counter,"Transfer the apple to the plate. If you can't spot it, open the cabinet and retrieve it.",some_absent,"[{""asset"":""apple"",""status"":""present_elsewhere"",""target"":""plate""}]","[""apple""]","[""cabinet"",""plate""]"
test,160,ensure_all_fruits_on_table,ensure_all_fruits_on_table,"Survey the table closely. Identify which fruit—the peach or the banana—is absent, then bring it to the table from its current location, which may include cabinet.",some_absent,"[{""asset"":""peach"",""status"":""present_elsewhere"",""target"":""table""},{""asset"":""banana"",""status"":""present_at_target"",""target"":""table""}]","[""peach""]","[""cabinet""]"
test,161,ensure_all_fruits_on_table,ensure_all_fruits_on_table,"Thoroughly check the table to ensure both the peach and the banana are present. Retrieve the missing fruit, checking all possible locations, including cabinet.",some_absent,"[{""asset"":""peach"",""status"":""present_elsewhere"",""target"":""table""},{""asset"":""banana"",""status"":""present_at_target"",""target"":""table""}]","[""peach""]","[""cabinet""]"
test,162,single_move_asset_to_target,single_move_asset_to_target,Take the bread and move it to the kitchen island area in an orderly manner.,some_absent,"[{""asset"":""bread"",""status"":""present_elsewhere"",""target"":""kitchen island area""}]","[""bread""]",[]
test,163,cut_two_fruits_on_board,cut_two_fruits_on_board,Deliver the peach alongside the bread to the wooden cutting board for a neat cut with the knife.,some_absent,"[{""asset"":""peach"",""status"":""present_elsewhere"",""target"":""wooden cutting board""},{""asset"":""bread"",""status"":""present_elsewhere"",""target"":""wooden cutting board""}]","[""peach"",""bread""]","[""knife"",""wooden cutting board""]"
test,164,parallel_human_dual_asset_to_plate_or_bowl,parallel_human_dual_asset_to_plate_or_bowl,Load the meat and tomato into the bowl simultaneously.,some_absent,"[{""asset"":""meat"",""status"":""present_elsewhere"",""target"":""bowl""},{""asset"":""tomato"",""status"":""present_elsewhere"",""target"":""bowl""}]","[""meat"",""tomato""]","[""bowl""]"
test,165,clear_table_with_two_robots_and_put_in_cabinet,clear_table_with_two_robots_and_put_in_cabinet,Move the apple and the fork together into the cabinet to keep the workspace organized.,some_absent,"[{""asset"":""apple"",""status"":""present_elsewhere"",""target"":""cabinet""},{""asset"":""fork"",""status"":""present_elsewhere"",""target"":""cabinet""}]","[""apple"",""fork""]","[""cabinet""]"
test,166,clear_table_with_two_robots_and_put_in_cabinet,clear_table_with_two_robots_and_put_in_cabinet,"Collect the bread and scissors, and place them neatly into the cabinet to finish cleaning.",some_absent,"[{""asset"":""bread"",""status"":""present_elsewhere"",""target"":""cabinet""},{""asset"":""scissors"",""status"":""present_elsewhere"",""target"":""cabinet""}]","[""bread"",""scissors""]","[""cabinet""]"
test,167,toast_bread_and_set_plate,toast_bread_and_set_plate,"Begin by inserting the bread into the toaster, switch it on, and at the same time place the bowl on the kitchen island area to organize the workspace.",some_absent,"[{""asset"":""bread"",""status"":""present_elsewhere"",""target"":""toaster""},{""asset"":""bowl"",""status"":""present_elsewhere"",""target"":""kitchen island area""}]","[""bread"",""bowl""]","[""toaster""]"
test,168,cut_fruit_on_board,cut_fruit_on_board,Use the knife to slice the peach on the wooden cutting board.,some_absent,"[{""asset"":""peach"",""status"":""present_elsewhere"",""target"":""wooden cutting board""}]","[""peach""]","[""knife"",""wooden cutting board""]"
test,169,sequential_pick_two_and_place,sequential_pick_two_and_place,Kindly relocate both banana and pear to the plate for me.,some_absent,"[{""asset"":""banana"",""status"":""present_elsewhere"",""target"":""plate""},{""asset"":""pear"",""status"":""present_elsewhere"",""target"":""plate""}]","[""banana"",""pear""]","[""plate""]"
test,170,wash_fruit_and_serve,wash_fruit_and_serve,"Run water over the tomato at the sink, then arrange it neatly in the bowl.",some_absent,"[{""asset"":""tomato"",""status"":""present_elsewhere"",""target"":""bowl""}]","[""tomato""]","[""bowl"",""sink""]"
test,171,cut_fruit_on_board,cut_fruit_on_board,Use the knife to slice the pear on the wooden cutting board.,some_absent,"[{""asset"":""pear"",""status"":""present_elsewhere"",""target"":""wooden cutting board""}]","[""pear""]","[""knife"",""wooden cutting board""]"
test,172,cut_two_fruits_on_board,cut_two_fruits_on_board,"All right, partner: line up the pear and tomato on the wooden cutting board for a tidy cut using the knife.",some_absent,"[{""asset"":""pear"",""status"":""present_elsewhere"",""target"":""wooden cutting board""},{""asset"":""tomato"",""status"":""present_elsewhere"",""target"":""wooden cutting board""}]","[""pear"",""tomato""]","[""knife"",""wooden cutting board""]"
test,173,toast_bread_and_set_plate,toast_bread_and_set_plate,"Load the bread into the toaster, start its operation, and arrange the bowl neatly on the kitchen work area.",some_absent,"[{""asset"":""bread"",""status"":""present_elsewhere"",""target"":""toaster""},{""asset"":""bowl"",""status"":""present_elsewhere"",""target"":""kitchen work area""}]","[""bread"",""bowl""]","[""toaster""]"
test,174,cut_fruit_on_board,cut_fruit_on_board,Prepare the wooden cutting board with the pear and proceed to cut it using the knife.,some_absent,"[{""asset"":""wooden cutting board"",""status"":""present_elsewhere"",""target"":""knife""},{""asset"":""pear"",""status"":""present_elsewhere"",""target"":""knife""}]","[""wooden cutting board"",""pear""]","[""knife""]"
test,175,set_plate_and_fork_on_table,set_plate_and_fork_on_table,"First, position the bowl on the kitchen work area, then carefully retrieve the apple from the cabinet and place it inside the bowl to complete the dining arrangement.",some_absent,"[{""asset"":""bowl"",""status"":""present_elsewhere"",""target"":""kitchen work area""},{""asset"":""apple"",""status"":""present_elsewhere"",""target"":""bowl""}]","[""bowl"",""apple""]","[""cabinet""]"
