index,subgoal_position,predicted_subgoal,predicted_primitive_kind,matched_skill_name,injected_instance_ids,injected_unit_kinds,retrieval_hit,channel
1094,2,detect_plate,,set_plate,"[""7118:0"",""911:0""]","[""fetch"",""state_change""]",,ood
1094,3,choose_missing_item,,fetch_missing_fruit,"[""1207:1""]","[""fetch"",""open_container_then_retrieve"",""relocate""]",,ood
1094,4,move_to_kitchen_work_area,,move_to_cabinet,[],[],,ood
1094,5,pick_missing_item,fetch,fetch_missing_fruit,[],[],False,ood
1095,0,examine_kitchen_work_area,,navigate_to_kitchen_island,"[""1484:0""]","[""fetch"",""state_change""]",,ood
1095,1,find_single_dish,fetch,fetch_bowl,"[""4764:0"",""1488:0""]","[""fetch"",""state_change""]",True,ood
1095,2,supply_missing_dish,,fetch_bowl,"[""2686:0""]","[""fetch"",""state_change""]",,ood
1096,0,examine_table,,inspect_table,"[""1700:0"",""1958:0""]","[""fetch"",""state_change""]",,ood
1096,1,find_single_dish,fetch,fetch_bowl,"[""4764:0"",""1488:0""]","[""fetch"",""state_change""]",True,ood
1096,2,supply_missing_dish,,fetch_bowl,"[""2686:0""]","[""fetch"",""state_change""]",,ood
1096,3,position_both_dishes,,place_plate_on_kitchen_island,"[""1484:1""]","[""relocate""]",,ood
1097,0,check_kitchen_work_area_for_bowl_and_plate,state_change,place_plate_on_kitchen_island,"[""2240:0"",""1484:1""]","[""fetch"",""relocate"",""state_change""]",True,ood
1097,1,if_bowl_missing_get_bowl,fetch,fetch_bowl,"[""1488:0"",""2686:0""]","[""fetch"",""state_change""]",True,ood
1097,2,if_plate_missing_get_plate,fetch,set_plate,"[""5528:0"",""2966:0""]","[""fetch"",""state_change""]",True,ood
1097,3,place_missing_dish_on_table,relocate,place_plate_on_kitchen_island,[],[],False,ood
1098,0,check_table_for_bowl_0,state_change,check_table,"[""1039:0"",""1737:0""]","[""fetch"",""state_change""]",True,ood
1098,1,check_table_for_plate_0,state_change,check_table,"[""2239:0"",""6057:0""]","[""fetch"",""state_change""]",True,ood
1098,2,deliver_bowl_0_if_missing,relocate,fetch_bowl,"[""1488:0"",""2686:0""]","[""fetch"",""state_change""]",False,ood
1098,3,deliver_plate_0_if_missing,relocate,place_plate,[],[],False,ood
1099,0,survey_table,state_change,survey_table,"[""1173:0"",""2647:0""]","[""fetch"",""state_change""]",True,ood
1099,1,identify_missing_item,,fetch_missing_fruit,"[""1207:1"",""2444:1""]","[""fetch"",""open_container_then_retrieve"",""relocate""]",,ood
1099,2,carry_missing_item_to_table,,move_to_table,"[""1210:1"",""2918:1""]","[""relocate""]",,ood
1100,0,check_table_for_bowl_0,state_change,check_table,"[""1039:0"",""1737:0""]","[""fetch"",""state_change""]",True,ood
1100,1,check_table_for_plate_0,state_change,check_table,"[""2239:0"",""6057:0""]","[""fetch"",""state_change""]",True,ood
1100,2,deliver_bowl_0_if_missing,relocate,fetch_bowl,"[""1488:0"",""2686:0""]","[""fetch"",""state_change""]",False,ood
1100,3,deliver_plate_0_if_missing,relocate,place_plate,[],[],False,ood
1101,0,scan_table,,scan_table,"[""5235:0"",""1209:0""]","[""fetch"",""state_change""]",,ood
1101,1,check_bowl_presence,state_change,place_bowl,"[""3697:1"",""6464:1""]","[""multi_object_sequence"",""relocate""]",False,ood
1101,2,check_plate_presence,state_change,place_plate,"[""3266:2"",""5679:2""]","[""relocate""]",False,ood
1101,3,place_bowl_if_needed,relocate,place_bowl,[],[],False,ood
1101,4,place_plate_if_needed,relocate,place_plate,[],[],False,ood
1102,0,find_non_table_item,fetch,inspect_table,"[""1700:0"",""1958:0""]","[""fetch"",""state_change""]",True,ood
1102,1,move_to_non_table_item,,move_to_table,"[""1210:1"",""2918:1""]","[""relocate""]",,ood
1102,2,pick_non_table_item,fetch,move_to_table,"[""3979:1""]","[""relocate""]",False,ood
1102,3,move_to_table,,move_to_table,[],[],,ood
1102,4,place_non_table_item_on_table,relocate,place_on_table,"[""3156:2""]","[""multi_object_sequence"",""relocate""]",True,ood
1103,0,glance_at_table,,inspect_table,"[""1633:0"",""2098:0""]","[""fetch"",""state_change""]",,ood
1103,1,confirm_bowl_and_plate,,place_bowl,"[""1488:2"",""2686:2""]","[""fetch"",""multi_object_sequence"",""open_container_then_retrieve"",""relocate""]",,ood
1103,2,fetch_absent_dish,fetch,fetch_bowl,"[""1488:0"",""2686:0""]","[""fetch"",""state_change""]",True,ood
1104,0,observe_kitchen_work_area,,navigate_to_kitchen_island,"[""1484:0""]","[""fetch"",""state_change""]",,ood
1104,1,detect_bowl,,fetch_bowl,"[""1488:0"",""2686:0""]","[""fetch"",""state_change""]",,ood
1104,2,detect_plate,,set_plate,"[""7118:0"",""911:0""]","[""fetch"",""state_change""]",,ood
1104,3,choose_missing_item,,fetch_missing_fruit,"[""1207:1""]","[""fetch"",""open_container_then_retrieve"",""relocate""]",,ood
1104,4,move_to_kitchen_work_area,,move_to_cabinet,[],[],,ood
1104,5,pick_missing_item,fetch,fetch_missing_fruit,[],[],False,ood
1105,0,inspect_table,state_change,inspect_table,"[""1700:0"",""1958:0""]","[""fetch"",""state_change""]",True,ood
1105,1,fetch_hidden_dish,fetch,fetch_bowl,"[""4764:0"",""1488:0""]","[""fetch"",""state_change""]",True,ood
1105,2,place_dish_on_table,relocate,place_on_table,"[""3156:2"",""3173:2""]","[""multi_object_sequence"",""relocate""]",True,ood
1106,0,inspect_table,state_change,inspect_table,"[""1700:0"",""1958:0""]","[""fetch"",""state_change""]",True,ood
1106,1,fetch_bowl_0,fetch,fetch_bowl,"[""4764:0"",""1488:0""]","[""fetch"",""state_change""]",True,ood
1106,2,place_bowl_0_on_table,relocate,place_bowl,"[""4764:1"",""1488:2""]","[""fetch"",""multi_object_sequence"",""open_container_then_retrieve"",""relocate""]",True,ood
1106,3,fetch_plate_0,fetch,place_plate,[],[],False,ood
1106,4,place_plate_0_on_table,relocate,place_on_plate,[],[],False,ood
1107,0,glance_at_table,,inspect_table,"[""1633:0"",""2098:0""]","[""fetch"",""state_change""]",,ood
1107,1,confirm_bowl_and_plate,,place_bowl,"[""1488:2"",""2686:2""]","[""fetch"",""multi_object_sequence"",""open_container_then_retrieve"",""relocate""]",,ood
1107,2,fetch_absent_dish,fetch,fetch_bowl,"[""1488:0"",""2686:0""]","[""fetch"",""state_change""]",True,ood
1108,0,scan_table,,scan_table,"[""5235:0"",""1209:0""]","[""fetch"",""state_change""]",,ood
1108,1,check_bowl_presence,state_change,place_bowl,"[""3697:1"",""6464:1""]","[""multi_object_sequence"",""relocate""]",False,ood
1108,2,check_plate_presence,state_change,place_plate,"[""3266:2"",""5679:2""]","[""relocate""]",False,ood
1108,3,place_bowl_if_needed,relocate,place_bowl,[],[],False,ood
1108,4,place_plate_if_needed,relocate,place_plate,[],[],False,ood
1109,0,look_over_table,,inspect_table,"[""1700:0"",""1958:0""]","[""fetch"",""state_change""]",,ood
1109,1,check_bowl_0_location,state_change,place_bowl,"[""1488:2"",""2686:2""]","[""fetch"",""multi_object_sequence"",""open_container_then_retrieve"",""relocate""]",False,ood
1109,2,check_plate_0_location,state_change,place_plate,"[""1379:0"",""4075:0""]","[""fetch"",""state_change""]",True,ood
1109,3,get_missing_item,fetch,fetch_missing_fruit,[],[],False,ood
1109,4,place_item_on_table,relocate,place_on_table,[],[],False,ood
1110,0,check_kitchen_work_area_for_bowl_and_plate,state_change,place_plate_on_kitchen_island,"[""2240:0"",""1484:1""]","[""fetch"",""relocate"",""state_change""]",True,ood
1110,1,if_bowl_missing_get_bowl,fetch,fetch_bowl,"[""1488:0"",""2686:0""]","[""fetch"",""state_change""]",True,ood
1110,2,if_plate_missing_get_plate,fetch,set_plate,"[""5528:0"",""2966:0""]","[""fetch"",""state_change""]",True,ood
1110,3,place_missing_dish_on_table,relocate,place_plate_on_kitchen_island,[],[],False,ood
1111,0,inspect_table,state_change,inspect_table,"[""1700:0"",""1958:0""]","[""fetch"",""state_change""]",True,ood
1111,1,fetch_bowl_0,fetch,fetch_bowl,"[""4764:0"",""1488:0""]","[""fetch"",""state_change""]",True,ood
1111,2,place_bowl_0_on_table,relocate,place_bowl,"[""4764:1"",""1488:2""]","[""fetch"",""multi_object_sequence"",""open_container_then_retrieve"",""relocate""]",True,ood
1111,3,fetch_plate_0,fetch,place_plate,[],[],False,ood
1111,4,place_plate_0_on_table,relocate,place_on_plate,[],[],False,ood
1112,0,find_non_resting_bowl_or_plate,fetch,place_bowl,"[""4764:1"",""1488:2""]","[""fetch"",""multi_object_sequence"",""open_container_then_retrieve"",""relocate""]",True,ood
1112,1,move_to_non_resting_bowl_or_plate,,place_on_plate,"[""5169:2""]","[""relocate""]",,ood
1112,2,pick_non_resting_bowl_or_plate,fetch,place_on_plate,[],[],False,ood
1112,3,move_to_kitchen_work_area,,move_to_cabinet,"[""3800:0"",""2775:1""]","[""fetch"",""state_change""]",,ood
1112,4,place_bowl_or_plate_on_kitchen_work_area,relocate,place_plate_on_kitchen_island,"[""1484:1""]","[""relocate""]",True,ood
1113,0,check_table_for_bowl_and_plate,state_change,check_table,"[""1039:0"",""1737:0""]","[""fetch"",""state_change""]",True,ood
1113,1,check_if_bowl_is_missing,state_change,fetch_bowl,"[""1488:0"",""2686:0""]","[""fetch"",""state_change""]",True,ood
1113,2,check_if_plate_is_missing,state_change,set_plate,"[""7118:0"",""911:0""]","[""fetch"",""state_change""]",True,ood
1113,3,deliver_missing_bowl,relocate,fetch_bowl,[],[],False,ood
1113,4,deliver_missing_plate,relocate,place_plate,[],[],False,ood
1114,0,inspect_kitchen_work_area,state_change,inspect_cabinet,"[""144:0"",""1774:0""]","[""state_change""]",True,ood
1114,1,fetch_bowl_1,fetch,fetch_bowl,"[""4764:0"",""1488:0""]","[""fetch"",""state_change""]",True,ood
1114,2,place_bowl_1_on_table,relocate,place_bowl,"[""4764:1"",""3697:1""]","[""multi_object_sequence"",""relocate""]",True,ood
1114,3,fetch_plate_0,fetch,place_plate,[],[],False,ood
1114,4,place_plate_0_on_table,relocate,place_on_plate,[],[],False,ood
1115,0,find_non_resting_bowl_or_plate,fetch,place_bowl,"[""4764:1"",""1488:2""]","[""fetch"",""multi_object_sequence"",""open_container_then_retrieve"",""relocate""]",True,ood
1115,1,move_to_non_resting_bowl_or_plate,,place_on_plate,"[""5169:2""]","[""relocate""]",,ood
1115,2,pick_non_resting_bowl_or_plate,fetch,place_on_plate,[],[],False,ood
1115,3,move_to_kitchen_work_area,,move_to_cabinet,"[""3800:0"",""2775:1""]","[""fetch"",""state_change""]",,ood
1115,4,place_non_resting_bowl_or_plate,relocate,place_on_plate,[],[],False,ood
1116,0,inspect_table,state_change,inspect_table,"[""1700:0"",""1958:0""]","[""fetch"",""state_change""]",True,ood
1116,1,fetch_bowl_0,fetch,fetch_bowl,"[""4764:0"",""1488:0""]","[""fetch"",""state_change""]",True,ood
1116,2,place_bowl_0_on_table,relocate,place_bowl,"[""4764:1"",""1488:2""]","[""fetch"",""multi_object_sequence"",""open_container_then_retrieve"",""relocate""]",True,ood
1116,3,fetch_plate_0,fetch,place_plate,[],[],False,ood
1116,4,place_plate_0_on_table,relocate,place_on_plate,[],[],False,ood
1117,0,glance_at_table,,inspect_table,"[""1633:0"",""2098:0""]","[""fetch"",""state_change""]",,ood
1117,1,confirm_bowl_and_plate,,place_bowl,"[""1488:2"",""2686:2""]","[""fetch"",""multi_object_sequence"",""open_container_then_retrieve"",""relocate""]",,ood
1117,2,fetch_absent_dish,fetch,fetch_bowl,"[""1488:0"",""2686:0""]","[""fetch"",""state_change""]",True,ood
1118,0,inspect_table,state_change,inspect_table,"[""1700:0"",""1958:0""]","[""fetch"",""state_change""]",True,ood
1118,1,fetch_bowl_0,fetch,fetch_bowl,"[""4764:0"",""1488:0""]","[""fetch"",""state_change""]",True,ood
1118,2,place_bowl_0_on_table,relocate,place_bowl,"[""4764:1"",""1488:2""]","[""fetch"",""multi_object_sequence"",""open_container_then_retrieve"",""relocate""]",True,ood
1118,3,fetch_plate_0,fetch,place_plate,[],[],False,ood
1118,4,place_plate_0_on_table,relocate,place_on_plate,[],[],False,ood
1119,0,examine_kitchen_work_area,,navigate_to_kitchen_island,"[""1484:0""]","[""fetch"",""state_change""]",,ood
1119,1,find_single_dish,fetch,fetch_bowl,"[""4764:0"",""1488:0""]","[""fetch"",""state_change""]",True,ood
1119,2,supply_missing_dish,,fetch_bowl,"[""2686:0""]","[""fetch"",""state_change""]",,ood
1120,0,glance_at_table,,inspect_table,"[""1633:0"",""2098:0""]","[""fetch"",""state_change""]",,ood
1120,1,confirm_one_bowl_and_one_plate,,place_bowl,"[""1488:2"",""2686:2""]","[""fetch"",""multi_object_sequence"",""open_container_then_retrieve"",""relocate""]",,ood
1120,2,fetch_absent_dish,fetch,fetch_bowl,"[""1488:0"",""2686:0""]","[""fetch"",""state_change""]",True,ood
1121,0,examine_table,,inspect_table,"[""1700:0"",""1958:0""]","[""fetch"",""state_change""]",,ood
1121,1,find_single_dish,fetch,fetch_bowl,"[""4764:0"",""1488:0""]","[""fetch"",""state_change""]",True,ood
1121,2,supply_missing_dish,,fetch_bowl,"[""2686:0""]","[""fetch"",""state_change""]",,ood
1121,3,position_both_dishes,,place_plate_on_kitchen_island,"[""1484:1""]","[""relocate""]",,ood
1122,0,examine_kitchen_work_area,,navigate_to_kitchen_island,"[""1484:0""]","[""fetch"",""state_change""]",,ood
1122,1,find_single_dish,fetch,fetch_bowl,"[""4764:0"",""1488:0""]","[""fetch"",""state_change""]",True,ood
1122,2,supply_missing_dish,,fetch_bowl,"[""2686:0""]","[""fetch"",""state_change""]",,ood
1123,0,examine_table,,inspect_table,"[""1700:0"",""1958:0""]","[""fetch"",""state_change""]",,ood
1123,1,find_single_dish,fetch,fetch_bowl,"[""4764:0"",""1488:0""]","[""fetch"",""state_change""]",True,ood
1123,2,supply_missing_dish,,fetch_bowl,"[""2686:0""]","[""fetch"",""state_change""]",,ood
1123,3,position_both_dishes,,place_plate_on_kitchen_island,"[""1484:1""]","[""relocate""]",,ood
1124,0,survey_table,state_change,survey_table,"[""1173:0"",""2647:0""]","[""fetch"",""state_change""]",True,ood
1124,1,identify_missing_item,,fetch_missing_fruit,"[""1207:1"",""2444:1""]","[""fetch"",""open_container_then_retrieve"",""relocate""]",,ood
1124,2,carry_missing_item_to_table,,move_to_table,"[""1210:1"",""2918:1""]","[""relocate""]",,ood
1125,0,observe_table,,inspect_table,"[""1700:0"",""1958:0""]","[""fetch"",""state_change""]",,ood
1125,1,observe_kitchen_work_area,,navigate_to_kitchen_island,"[""1484:0""]","[""fetch"",""state_change""]",,ood
1125,2,pick_bowl_0,fetch,fetch_bowl,"[""1488:0"",""2686:0""]","[""fetch"",""state_change""]",True,ood
1125,3,pick_plate_0,fetch,place_plate,"[""3266:2""]","[""relocate""]",False,ood
1126,0,examine_table,,inspect_table,"[""1700:0"",""1958:0""]","[""fetch"",""state_change""]",,ood
1126,1,find_single_dish,fetch,fetch_bowl,"[""4764:0"",""1488:0""]","[""fetch"",""state_change""]",True,ood
1126,2,supply_missing_dish,,fetch_bowl,"[""2686:0""]","[""fetch"",""state_change""]",,ood
1126,3,position_both_dishes,,place_plate_on_kitchen_island,"[""1484:1""]","[""relocate""]",,ood
1127,0,glance_at_table,,inspect_table,"[""1633:0"",""2098:0""]","[""fetch"",""state_change""]",,ood
1127,1,confirm_bowl_and_plate,,place_bowl,"[""1488:2"",""2686:2""]","[""fetch"",""multi_object_sequence"",""open_container_then_retrieve"",""relocate""]",,ood
1127,2,fetch_absent_dish,fetch,fetch_bowl,"[""1488:0"",""2686:0""]","[""fetch"",""state_change""]",True,ood
1128,0,examine_kitchen_work_area,,navigate_to_kitchen_island,"[""1484:0""]","[""fetch"",""state_change""]",,ood
1128,1,find_single_dish,fetch,fetch_bowl,"[""4764:0"",""1488:0""]","[""fetch"",""state_change""]",True,ood
1128,2,supply_missing_dish,,fetch_bowl,"[""2686:0""]","[""fetch"",""state_change""]",,ood
1129,0,look_for_bowl_0_on_table,,fetch_bowl,"[""4764:0"",""1488:0""]","[""fetch"",""state_change""]",,ood
1129,1,look_for_plate_0_on_table,,place_on_plate,"[""5169:2""]","[""relocate""]",,ood
1129,2,retrieve_bowl_0_if_missing,fetch,fetch_bowl,"[""2686:0""]","[""fetch"",""state_change""]",True,ood
1129,3,retrieve_plate_0_if_missing,fetch,set_plate,"[""5528:0"",""2966:0""]","[""fetch"",""state_change""]",True,ood
1129,4,place_bowl_0_on_table_if_missing,relocate,place_bowl,[],[],False,ood
1129,5,place_plate_0_on_table_if_missing,relocate,place_on_plate,[],[],False,ood
1130,0,look_at_table,,inspect_table,"[""1700:0"",""1958:0""]","[""fetch"",""state_change""]",,ood
1130,1,verify_bowl_on_table,,check_table,"[""1039:0"",""1737:0""]","[""fetch"",""state_change""]",,ood
1130,2,verify_plate_on_table,,check_table,"[""2239:0"",""6057:0""]","[""fetch"",""state_change""]",,ood
1130,3,go_to_kitchen_work_area,,navigate_to_kitchen_island,[],[],,ood
1130,4,retrieve_missing_plate,fetch,set_plate,[],[],False,ood
1130,5,place_plate_on_table,relocate,place_on_plate,[],[],False,ood
1131,0,check_kitchen_work_area_for_dishes,state_change,place_plate_on_kitchen_island,"[""2240:0"",""1484:1""]","[""fetch"",""relocate"",""state_change""]",True,ood
1131,1,check_if_bowl_is_missing,state_change,fetch_bowl,"[""1488:0"",""2686:0""]","[""fetch"",""state_change""]",True,ood
1131,2,check_if_plate_is_missing,state_change,set_plate,"[""5528:0"",""2966:0""]","[""fetch"",""state_change""]",True,ood
1131,3,get_bowl_from_kitchen_work_area,fetch,place_bowl,[],[],False,ood
1131,4,get_plate_from_kitchen_work_area,fetch,place_plate_on_kitchen_island,[],[],False,ood
1131,5,place_bowl_on_table,relocate,place_on_table,[],[],False,ood
1131,6,place_plate_on_table,relocate,place_on_plate,[],[],False,ood
1132,0,observe_kitchen_work_area,,navigate_to_kitchen_island,"[""1484:0""]","[""fetch"",""state_change""]",,ood
1132,1,decide_missing_item,,fetch_missing_fruit,"[""1207:1"",""2444:1""]","[""fetch"",""open_container_then_retrieve"",""relocate""]",,ood
1132,2,fetch_missing_item,fetch,fetch_missing_fruit,[],[],False,ood
1133,0,check_table_for_bowl_and_plate,state_change,check_table,"[""1502:0"",""1663:0""]","[""fetch"",""state_change""]",True,ood
1133,1,if_bowl_missing_get_bowl,fetch,fetch_bowl,"[""1488:0"",""2686:0""]","[""fetch"",""state_change""]",True,ood
1133,2,if_plate_missing_get_plate,fetch,set_plate,"[""5528:0"",""2966:0""]","[""fetch"",""state_change""]",True,ood
1133,3,place_missing_dish_on_table,relocate,place_plate_on_kitchen_island,[],[],False,ood
1134,0,check_table_for_bowl_and_plate,state_change,check_table,"[""1502:0"",""1663:0""]","[""fetch"",""state_change""]",True,ood
1134,1,if_bowl_missing_get_bowl,fetch,fetch_bowl,"[""1488:0"",""2686:0""]","[""fetch"",""state_change""]",True,ood
1134,2,if_plate_missing_get_plate,fetch,set_plate,"[""5528:0"",""2966:0""]","[""fetch"",""state_change""]",True,ood
1134,3,place_missing_dish_on_table,relocate,place_plate_on_kitchen_island,[],[],False,ood
1135,0,inspect_table,state_change,inspect_table,"[""1700:0"",""1958:0""]","[""fetch"",""state_change""]",True,ood
1135,1,fetch_hidden_dish,fetch,fetch_bowl,"[""4764:0"",""1488:0""]","[""fetch"",""state_change""]",True,ood
1135,2,place_dish_on_table,relocate,place_on_table,"[""3156:2"",""3173:2""]","[""multi_object_sequence"",""relocate""]",True,ood
1136,0,check_table_for_bowl_0,state_change,check_table,"[""1039:0"",""1737:0""]","[""fetch"",""state_change""]",True,ood
1136,1,check_table_for_plate_0,state_change,check_table,"[""2239:0"",""6057:0""]","[""fetch"",""state_change""]",True,ood
1136,2,deliver_bowl_0_if_missing,relocate,fetch_bowl,"[""1488:0"",""2686:0""]","[""fetch"",""state_change""]",False,ood
1136,3,deliver_plate_0_if_missing,relocate,place_plate,[],[],False,ood
1137,0,scan_table,,scan_table,"[""5235:0"",""1209:0""]","[""fetch"",""state_change""]",,ood
1137,1,check_bowl_presence,state_change,place_bowl,"[""3697:1"",""6464:1""]","[""multi_object_sequence"",""relocate""]",False,ood
